,id,url,repository_url,labels_url,user
20,1203095324,https://api.github.com/repos/pandas-dev/pandas/issues/46764,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46764/labels{/name},"{'login': 'andreareina', 'id': 5351947, 'node_id': 'MDQ6VXNlcjUzNTE5NDc=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5351947?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/andreareina', 'html_url': 'https://github.com/andreareina', 'followers_url': 'https://api.github.com/users/andreareina/followers', 'following_url': 'https://api.github.com/users/andreareina/following{/other_user}', 'gists_url': 'https://api.github.com/users/andreareina/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/andreareina/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/andreareina/subscriptions', 'organizations_url': 'https://api.github.com/users/andreareina/orgs', 'repos_url': 'https://api.github.com/users/andreareina/repos', 'events_url': 'https://api.github.com/users/andreareina/events{/privacy}', 'received_events_url': 'https://api.github.com/users/andreareina/received_events', 'type': 'User', 'site_admin': False}"
21,1203080465,https://api.github.com/repos/pandas-dev/pandas/issues/46763,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46763/labels{/name},"{'login': 'douglas-raillard-arm', 'id': 23336875, 'node_id': 'MDQ6VXNlcjIzMzM2ODc1', 'avatar_url': 'https://avatars.githubusercontent.com/u/23336875?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/douglas-raillard-arm', 'html_url': 'https://github.com/douglas-raillard-arm', 'followers_url': 'https://api.github.com/users/douglas-raillard-arm/followers', 'following_url': 'https://api.github.com/users/douglas-raillard-arm/following{/other_user}', 'gists_url': 'https://api.github.com/users/douglas-raillard-arm/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/douglas-raillard-arm/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/douglas-raillard-arm/subscriptions', 'organizations_url': 'https://api.github.com/users/douglas-raillard-arm/orgs', 'repos_url': 'https://api.github.com/users/douglas-raillard-arm/repos', 'events_url': 'https://api.github.com/users/douglas-raillard-arm/events{/privacy}', 'received_events_url': 'https://api.github.com/users/douglas-raillard-arm/received_events', 'type': 'User', 'site_admin': False}"
22,1202686797,https://api.github.com/repos/pandas-dev/pandas/issues/46761,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46761/labels{/name},"{'login': 'Dr-Irv', 'id': 15113894, 'node_id': 'MDQ6VXNlcjE1MTEzODk0', 'avatar_url': 'https://avatars.githubusercontent.com/u/15113894?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Dr-Irv', 'html_url': 'https://github.com/Dr-Irv', 'followers_url': 'https://api.github.com/users/Dr-Irv/followers', 'following_url': 'https://api.github.com/users/Dr-Irv/following{/other_user}', 'gists_url': 'https://api.github.com/users/Dr-Irv/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Dr-Irv/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Dr-Irv/subscriptions', 'organizations_url': 'https://api.github.com/users/Dr-Irv/orgs', 'repos_url': 'https://api.github.com/users/Dr-Irv/repos', 'events_url': 'https://api.github.com/users/Dr-Irv/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Dr-Irv/received_events', 'type': 'User', 'site_admin': False}"
23,1202629814,https://api.github.com/repos/pandas-dev/pandas/issues/46760,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46760/labels{/name},"{'login': 'joseortiz3', 'id': 18585219, 'node_id': 'MDQ6VXNlcjE4NTg1MjE5', 'avatar_url': 'https://avatars.githubusercontent.com/u/18585219?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/joseortiz3', 'html_url': 'https://github.com/joseortiz3', 'followers_url': 'https://api.github.com/users/joseortiz3/followers', 'following_url': 'https://api.github.com/users/joseortiz3/following{/other_user}', 'gists_url': 'https://api.github.com/users/joseortiz3/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/joseortiz3/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/joseortiz3/subscriptions', 'organizations_url': 'https://api.github.com/users/joseortiz3/orgs', 'repos_url': 'https://api.github.com/users/joseortiz3/repos', 'events_url': 'https://api.github.com/users/joseortiz3/events{/privacy}', 'received_events_url': 'https://api.github.com/users/joseortiz3/received_events', 'type': 'User', 'site_admin': False}"
24,1202397187,https://api.github.com/repos/pandas-dev/pandas/issues/46759,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46759/labels{/name},"{'login': 'smarie', 'id': 3236794, 'node_id': 'MDQ6VXNlcjMyMzY3OTQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/3236794?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/smarie', 'html_url': 'https://github.com/smarie', 'followers_url': 'https://api.github.com/users/smarie/followers', 'following_url': 'https://api.github.com/users/smarie/following{/other_user}', 'gists_url': 'https://api.github.com/users/smarie/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/smarie/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/smarie/subscriptions', 'organizations_url': 'https://api.github.com/users/smarie/orgs', 'repos_url': 'https://api.github.com/users/smarie/repos', 'events_url': 'https://api.github.com/users/smarie/events{/privacy}', 'received_events_url': 'https://api.github.com/users/smarie/received_events', 'type': 'User', 'site_admin': False}"
25,1202186120,https://api.github.com/repos/pandas-dev/pandas/issues/46755,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46755/labels{/name},"{'login': 'gwerbin', 'id': 5758789, 'node_id': 'MDQ6VXNlcjU3NTg3ODk=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5758789?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/gwerbin', 'html_url': 'https://github.com/gwerbin', 'followers_url': 'https://api.github.com/users/gwerbin/followers', 'following_url': 'https://api.github.com/users/gwerbin/following{/other_user}', 'gists_url': 'https://api.github.com/users/gwerbin/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/gwerbin/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/gwerbin/subscriptions', 'organizations_url': 'https://api.github.com/users/gwerbin/orgs', 'repos_url': 'https://api.github.com/users/gwerbin/repos', 'events_url': 'https://api.github.com/users/gwerbin/events{/privacy}', 'received_events_url': 'https://api.github.com/users/gwerbin/received_events', 'type': 'User', 'site_admin': False}"
26,1202037868,https://api.github.com/repos/pandas-dev/pandas/issues/46754,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46754/labels{/name},"{'login': 'NickCrews', 'id': 10820686, 'node_id': 'MDQ6VXNlcjEwODIwNjg2', 'avatar_url': 'https://avatars.githubusercontent.com/u/10820686?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/NickCrews', 'html_url': 'https://github.com/NickCrews', 'followers_url': 'https://api.github.com/users/NickCrews/followers', 'following_url': 'https://api.github.com/users/NickCrews/following{/other_user}', 'gists_url': 'https://api.github.com/users/NickCrews/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/NickCrews/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/NickCrews/subscriptions', 'organizations_url': 'https://api.github.com/users/NickCrews/orgs', 'repos_url': 'https://api.github.com/users/NickCrews/repos', 'events_url': 'https://api.github.com/users/NickCrews/events{/privacy}', 'received_events_url': 'https://api.github.com/users/NickCrews/received_events', 'type': 'User', 'site_admin': False}"
27,1201795845,https://api.github.com/repos/pandas-dev/pandas/issues/46752,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46752/labels{/name},"{'login': 'RogerThomas', 'id': 3211163, 'node_id': 'MDQ6VXNlcjMyMTExNjM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/3211163?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/RogerThomas', 'html_url': 'https://github.com/RogerThomas', 'followers_url': 'https://api.github.com/users/RogerThomas/followers', 'following_url': 'https://api.github.com/users/RogerThomas/following{/other_user}', 'gists_url': 'https://api.github.com/users/RogerThomas/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/RogerThomas/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/RogerThomas/subscriptions', 'organizations_url': 'https://api.github.com/users/RogerThomas/orgs', 'repos_url': 'https://api.github.com/users/RogerThomas/repos', 'events_url': 'https://api.github.com/users/RogerThomas/events{/privacy}', 'received_events_url': 'https://api.github.com/users/RogerThomas/received_events', 'type': 'User', 'site_admin': False}"
28,1201790266,https://api.github.com/repos/pandas-dev/pandas/issues/46751,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46751/labels{/name},"{'login': 'RogerThomas', 'id': 3211163, 'node_id': 'MDQ6VXNlcjMyMTExNjM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/3211163?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/RogerThomas', 'html_url': 'https://github.com/RogerThomas', 'followers_url': 'https://api.github.com/users/RogerThomas/followers', 'following_url': 'https://api.github.com/users/RogerThomas/following{/other_user}', 'gists_url': 'https://api.github.com/users/RogerThomas/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/RogerThomas/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/RogerThomas/subscriptions', 'organizations_url': 'https://api.github.com/users/RogerThomas/orgs', 'repos_url': 'https://api.github.com/users/RogerThomas/repos', 'events_url': 'https://api.github.com/users/RogerThomas/events{/privacy}', 'received_events_url': 'https://api.github.com/users/RogerThomas/received_events', 'type': 'User', 'site_admin': False}"
29,1201718237,https://api.github.com/repos/pandas-dev/pandas/issues/46750,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46750/labels{/name},"{'login': 'cmjcharlton', 'id': 90400333, 'node_id': 'MDQ6VXNlcjkwNDAwMzMz', 'avatar_url': 'https://avatars.githubusercontent.com/u/90400333?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/cmjcharlton', 'html_url': 'https://github.com/cmjcharlton', 'followers_url': 'https://api.github.com/users/cmjcharlton/followers', 'following_url': 'https://api.github.com/users/cmjcharlton/following{/other_user}', 'gists_url': 'https://api.github.com/users/cmjcharlton/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/cmjcharlton/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/cmjcharlton/subscriptions', 'organizations_url': 'https://api.github.com/users/cmjcharlton/orgs', 'repos_url': 'https://api.github.com/users/cmjcharlton/repos', 'events_url': 'https://api.github.com/users/cmjcharlton/events{/privacy}', 'received_events_url': 'https://api.github.com/users/cmjcharlton/received_events', 'type': 'User', 'site_admin': False}"
